51100	3984
51200	4315
51300	3833
51400	3816
51500	3927
51600	3728
51700	4062
51800	4006
51900	4026
52000	3673
52100	4016
52200	3858
52300	3950
52400	3732
52500	4085
52600	3689
52700	3929
52800	3968
52900	3895
53000	3485
53100	4002
53200	4071
53300	3649
53400	3897
53500	4075
53600	3863
53700	4162
53800	3882
53900	3917
54000	4106
54100	3935
54200	3489
54300	4000
54400	3934
54500	4331
54600	3783
54700	3764
54800	3982
54900	3871
55000	3831
55100	3897
55200	4445
55300	4296
55400	4123
55500	4133
55600	3697
55700	4141
55800	3949
55900	3439
56000	3948
56100	3636
56200	3943
56300	4208
56400	4209
56500	4122
56600	3967
56700	4292
56800	4326
56900	3747
57000	4520
57100	4270
57200	4159
57300	4124
57400	4129
57500	4048
57600	4450
57700	4286
57800	4110
57900	4464
58000	4184
58100	4487
58200	4198
58300	4567
58400	3863
58500	3629
58600	4425
58700	4284
58800	3984
58900	4444
59000	4210
59100	4822
59200	4275
59300	4198
59400	4642
59500	4556
59600	4383
59700	4080
59800	3988
59900	4168
60000	4592
60100	4314
60200	4418
60300	4742
60400	4411
60500	4463
60600	4538
60700	4097
60800	4326
60900	4825
61000	4252
61100	4516
61200	4622
61300	4407
61400	4765
61500	4699
61600	4424
61700	4507
61800	4478
61900	4422
62000	4876
62100	4295
62200	4964
62300	4824
62400	4892
62500	4886
62600	4448
62700	4620
62800	4413
62900	4730
63000	4305
63100	4319
63200	4263
63300	4813
63400	4901
63500	4377
63600	4591
63700	5030
63800	4883
63900	4420
64000	4528
64100	4977
64200	4758
64300	4730
64400	4488
64500	4986
64600	5272
64700	4634
64800	5159
64900	4840
65000	4809
65100	4921
65200	4638
65300	4679
65400	5193
65500	4736
65600	5175
65700	4905
65800	5090
65900	4960
66000	5586
66100	4698
66200	5224
66300	5045
66400	4776
66500	4975
66600	5101
66700	5441
66800	5332
66900	4996
67000	5222
67100	4735
67200	4912
67300	4486
67400	4583
67500	5220
67600	4435
67700	4620
67800	4746
67900	5258
68000	5342
68100	5118
68200	5278
68300	5554
68400	4862
68500	5143
68600	5309
68700	4926
68800	4835
68900	5393
69000	5633
69100	5523
69200	5055
69300	4996
69400	5152
69500	4816
69600	5166
69700	5395
69800	5801
69900	4709
70000	5115
70100	5471
70200	5358
70300	4842
70400	5231
70500	4946
70600	5140
70700	5287
70800	5428
70900	4500
71000	5727
71100	4857
71200	5541
71300	4713
71400	5651
71500	5813
71600	5319
71700	5325
71800	5303
71900	5687
72000	4995
72100	5375
72200	5562
72300	5705
72400	5431
72500	5701
72600	5503
72700	5422
72800	5553
72900	5802
73000	5866
73100	5407
73200	5052
73300	5080
73400	5759
73500	5612
73600	5103
73700	5423
73800	4859
73900	5304
74000	6036
74100	5263
74200	5478
74300	5663
74400	5608
74500	5622
74600	5898
74700	5544
74800	5609
74900	5503
75000	6070
75100	5472
75200	5339
75300	5709
75400	5591
75500	5688
75600	4823
75700	5721
75800	5261
75900	5842
76000	5562
76100	5479
76200	5842
76300	5727
76400	5970
76500	5788
76600	5616
76700	4783
76800	5978
76900	5909
77000	5795
77100	5616
77200	5590
77300	5376
77400	5631
77500	5888
77600	5795
77700	6003
77800	6055
77900	5885
78000	6309
78100	5443
78200	5772
78300	6228
78400	5231
78500	6400
78600	5898
78700	5962
78800	5719
78900	5820
79000	5644
79100	5823
79200	5666
79300	5286
79400	6283
79500	5917
79600	6588
79700	5401
79800	5948
79900	6203
80000	6783
80100	6097
80200	6494
80300	6274
80400	6073
80500	6319
80600	6244
80700	6412
80800	6257
80900	5703
81000	5898
81100	6119
81200	6047
81300	6855
81400	6123
81500	6915
81600	7045
81700	6387
81800	6898
81900	8064
82000	5673
82100	5719
82200	6433
82300	6338
82400	6369
82500	5608
82600	5715
82700	6185
82800	5958
82900	6490
83000	6382
83100	5611
83200	6263
83300	6785
83400	7436
83500	6629
83600	6699
83700	5845
83800	5812
83900	5948
84000	6891
84100	6106
84200	6617
84300	6102
84400	6495
84500	6607
84600	7036
84700	6326
84800	7143
84900	6649
85000	6045
85100	6531
85200	6773
85300	6338
85400	6645
85500	6426
85600	5874
85700	6581
85800	6415
85900	6087
86000	6569
86100	5576
86200	6646
86300	6758
86400	6311
86500	6351
86600	6930
86700	6414
86800	6626
86900	6051
87000	6247
87100	6646
87200	6264
87300	7062
87400	6032
87500	6494
87600	5930
87700	6402
87800	6319
87900	6594
88000	6444
88100	6698
88200	6906
88300	6514
88400	7085
88500	6192
88600	6624
88700	7142
88800	6738
88900	5791
89000	6087
89100	7328
89200	6735
89300	6440
89400	6204
89500	6523
89600	6605
89700	6530
89800	6430
89900	6442
90000	6525
90100	7544
90200	6716
90300	6982
90400	6779
90500	6596
90600	7104
90700	6755
90800	6346
90900	6375
91000	7419
91100	7033
91200	7675
91300	6856
91400	7324
91500	7445
91600	7939
91700	6045
91800	6969
91900	5949
92000	7231
92100	7220
92200	7116
92300	6619
92400	7415
92500	6457
92600	7418
92700	6852
92800	7568
92900	7347
93000	6764
93100	6814
93200	6670
93300	6201
93400	7025
93500	7017
93600	7122
93700	7663
93800	7169
93900	7583
94000	6607
94100	7301
94200	6369
94300	6993
94400	7316
94500	6973
94600	7758
94700	7202
94800	6577
94900	7099
95000	7260
95100	6496
95200	7379
95300	7490
95400	7279
95500	8160
95600	6897
95700	7739
95800	7211
95900	6954
96000	7089
96100	6637
96200	6970
96300	7265
96400	7556
96500	7142
96600	7102
96700	7237
96800	6581
96900	6984
97000	7319
97100	6949
97200	6886
97300	7149
97400	7294
97500	7323
97600	6925
97700	7545
97800	7418
97900	7365
98000	7799
98100	8255
98200	7030
98300	7646
98400	7146
98500	7274
98600	7154
98700	7302
98800	8078
98900	7840
99000	7781
99100	7629
99200	8060
99300	7116
99400	7492
99500	8161
99600	7324
99700	7105
99800	7736
99900	6854
100000	6999
